Datetime,Month,Day,Weekday,Hour,Distance_km
2025-10-22 20:00:00,10,22,수요일,20,1.9936966303369656
2025-10-22 21:00:00,10,22,수요일,21,1.6412198780121985
2025-10-22 22:00:00,10,22,수요일,22,1.3878772122787717
2025-10-22 23:00:00,10,22,수요일,23,1.2226537346265371
2025-10-23 00:00:00,10,23,목요일,0,1.0455514448555143
2025-10-23 01:00:00,10,23,목요일,1,0.6784961503849614
2025-10-23 02:00:00,10,23,목요일,2,0.5895130486951304
2025-10-23 03:00:00,10,23,목요일,3,0.4894070592940705
2025-10-23 04:00:00,10,23,목요일,4,0.6451274872512748
2025-10-23 05:00:00,10,23,목요일,5,1.1345345465453454
2025-10-23 06:00:00,10,23,목요일,6,1.890890910908909
2025-10-23 07:00:00,10,23,목요일,7,2.66949305069493
2025-10-23 08:00:00,10,23,목요일,8,2.9586881311868813
2025-10-23 09:00:00,10,23,목요일,9,2.5360183981601834
2025-10-23 10:00:00,10,23,목요일,10,2.1133486651334863
2025-10-23 11:00:00,10,23,목요일,11,2.213454654534546
2025-10-23 12:00:00,10,23,목요일,12,2.335806419358064
2025-10-23 13:00:00,10,23,목요일,13,2.2468233176682326
2025-10-23 14:00:00,10,23,목요일,14,2.313560643935606
2025-10-23 15:00:00,10,23,목요일,15,2.5360183981601834
2025-10-23 16:00:00,10,23,목요일,16,2.758476152384761
2025-10-23 17:00:00,10,23,목요일,17,3.0254254574542547
2025-10-23 18:00:00,10,23,목요일,18,2.8252134786521346
2025-10-23 19:00:00,10,23,목요일,19,2.4025437456254375
2025-10-23 20:00:00,10,23,목요일,20,2.0132426757324264
2025-10-23 21:00:00,10,23,목요일,21,1.6573102689731025
2025-10-23 22:00:00,10,23,목요일,22,1.4014838516148382
2025-10-23 23:00:00,10,23,목요일,23,1.2346405359464054
2025-10-24 00:00:00,10,24,금요일,0,1.0963063693630635
2025-10-24 01:00:00,10,24,금요일,1,0.7114328567143284
2025-10-24 02:00:00,10,24,금요일,2,0.6181301869813018
2025-10-24 03:00:00,10,24,금요일,3,0.5131646835316468
2025-10-24 04:00:00,10,24,금요일,4,0.6764443555644435
2025-10-24 05:00:00,10,24,금요일,5,1.1896090390960903
2025-10-24 06:00:00,10,24,금요일,6,1.982681731826817
2025-10-24 07:00:00,10,24,금요일,7,2.7990800919908003
2025-10-24 08:00:00,10,24,금요일,8,3.1023137686231377
2025-10-24 09:00:00,10,24,금요일,9,2.65912608739126
2025-10-24 10:00:00,10,24,금요일,10,2.2159384061593834
2025-10-24 11:00:00,10,24,금요일,11,2.3209039096090387
2025-10-24 12:00:00,10,24,금요일,12,2.449195080491951
2025-10-24 13:00:00,10,24,금요일,13,2.3558924107589236
2025-10-24 14:00:00,10,24,금요일,14,2.425869413058694
2025-10-24 15:00:00,10,24,금요일,15,2.65912608739126
2025-10-24 16:00:00,10,24,금요일,16,2.8923827617238276
2025-10-24 17:00:00,10,24,금요일,17,3.1722907709229076
2025-10-24 18:00:00,10,24,금요일,18,2.9623597640235975
2025-10-24 19:00:00,10,24,금요일,19,2.519172082791721
2025-10-24 20:00:00,10,24,금요일,20,2.1109729027097286
2025-10-24 21:00:00,10,24,금요일,21,1.7377622237776222
2025-10-24 22:00:00,10,24,금요일,22,1.4695170482951703
2025-10-24 23:00:00,10,24,금요일,23,1.2945745425457453
2025-10-25 00:00:00,10,25,토요일,0,0.8628337166283367
2025-10-25 01:00:00,10,25,토요일,1,0.5599240075992399
2025-10-25 02:00:00,10,25,토요일,2,0.48649135086491335
2025-10-25 03:00:00,10,25,토요일,3,0.40387961203879597
2025-10-25 04:00:00,10,25,토요일,4,0.5323867613238674
2025-10-25 05:00:00,10,25,토요일,5,0.9362663733626634
2025-10-25 06:00:00,10,25,토요일,6,1.560443955604439
2025-10-25 07:00:00,10,25,토요일,7,2.202979702029796
2025-10-25 08:00:00,10,25,토요일,8,2.4416358364163577
2025-10-25 09:00:00,10,25,토요일,9,2.0928307169283062
2025-10-25 10:00:00,10,25,토요일,10,1.7440255974402552
2025-10-25 11:00:00,10,25,토요일,11,1.8266373362663726
2025-10-25 12:00:00,10,25,토요일,12,1.927607239276072
2025-10-25 13:00:00,10,25,토요일,13,1.854174582541745
2025-10-25 14:00:00,10,25,토요일,14,1.90924907509249
2025-10-25 15:00:00,10,25,토요일,15,2.0928307169283062
2025-10-25 16:00:00,10,25,토요일,16,2.276412358764123
2025-10-25 17:00:00,10,25,토요일,17,2.4967103289671027
2025-10-25 18:00:00,10,25,토요일,18,2.331486851314868
2025-10-25 19:00:00,10,25,토요일,19,1.9826817318268168
2025-10-25 20:00:00,10,25,토요일,20,1.661413858614138
2025-10-25 21:00:00,10,25,토요일,21,1.367683231676832
2025-10-25 22:00:00,10,25,토요일,22,1.156564343565643
2025-10-25 23:00:00,10,25,토요일,23,1.0188781121887809
2025-10-26 00:00:00,10,26,일요일,0,0.7613238676132384
2025-10-26 01:00:00,10,26,일요일,1,0.49405059494050585
2025-10-26 02:00:00,10,26,일요일,2,0.42925707429257065
2025-10-26 03:00:00,10,26,일요일,3,0.35636436356364354
2025-10-26 04:00:00,10,26,일요일,4,0.4697530246975301
2025-10-26 05:00:00,10,26,일요일,5,0.8261173882611738
2025-10-26 06:00:00,10,26,일요일,6,1.376862313768623
2025-10-26 07:00:00,10,26,일요일,7,1.9438056194380555
2025-10-26 08:00:00,10,26,일요일,8,2.1543845615438455
2025-10-26 09:00:00,10,26,일요일,9,1.8466153384661528
2025-10-26 10:00:00,10,26,일요일,10,1.5388461153884605
2025-10-26 11:00:00,10,26,일요일,11,1.6117388261173877
2025-10-26 12:00:00,10,26,일요일,12,1.700829917008299
2025-10-26 13:00:00,10,26,일요일,13,1.6360363963603635
2025-10-26 14:00:00,10,26,일요일,14,1.684631536846315
2025-10-26 15:00:00,10,26,일요일,15,1.8466153384661528
2025-10-26 16:00:00,10,26,일요일,16,2.008599140085991
2025-10-26 17:00:00,10,26,일요일,17,2.2029797020297965
2025-10-26 18:00:00,10,26,일요일,18,2.0571942805719425
2025-10-26 19:00:00,10,26,일요일,19,1.7494250574942503
2025-10-26 20:00:00,10,26,일요일,20,1.4659534046595337
2025-10-26 21:00:00,10,26,일요일,21,1.206779322067793
2025-10-26 22:00:00,10,26,일요일,22,1.0204979502049791
2025-10-26 23:00:00,10,26,일요일,23,0.8990100989901009
2025-10-27 00:00:00,10,27,월요일,0,1.0658534146585337
2025-10-27 01:00:00,10,27,월요일,1,0.6916708329167082
2025-10-27 02:00:00,10,27,월요일,2,0.6009599040095989
2025-10-27 03:00:00,10,27,월요일,3,0.498910108989101
2025-10-27 04:00:00,10,27,월요일,4,0.6576542345765422
2025-10-27 05:00:00,10,27,월요일,5,1.1565643435656432
2025-10-27 06:00:00,10,27,월요일,6,1.927607239276072
2025-10-27 07:00:00,10,27,월요일,7,2.7213278672132777
2025-10-27 08:00:00,10,27,월요일,8,3.0161383861613835
2025-10-27 09:00:00,10,27,월요일,9,2.5852614738526136
2025-10-27 10:00:00,10,27,월요일,10,2.1543845615438446
2025-10-27 11:00:00,10,27,월요일,11,2.256434356564343
2025-10-27 12:00:00,10,27,월요일,12,2.381161883811618
2025-10-27 13:00:00,10,27,월요일,13,2.2904509549045087
2025-10-27 14:00:00,10,27,월요일,14,2.358484151584841
2025-10-27 15:00:00,10,27,월요일,15,2.5852614738526136
2025-10-27 16:00:00,10,27,월요일,16,2.812038796120387
2025-10-27 17:00:00,10,27,월요일,17,3.0841715828417153
2025-10-27 18:00:00,10,27,월요일,18,2.8800719928007195
2025-10-27 19:00:00,10,27,월요일,19,2.4491950804919504
2025-10-27 20:00:00,10,27,월요일,20,2.052334766523347
2025-10-27 21:00:00,10,27,월요일,21,1.6894910508949101
2025-10-27 22:00:00,10,27,월요일,22,1.4286971302869709
2025-10-27 23:00:00,10,27,월요일,23,1.2586141385861411
2025-10-28 00:00:00,10,28,화요일,0,1.0150984901509847
2025-10-28 01:00:00,10,28,화요일,1,0.6587341265873412
2025-10-28 02:00:00,10,28,화요일,2,0.5723427657234276
2025-10-28 03:00:00,10,28,화요일,3,0.4751524847515248
2025-10-28 04:00:00,10,28,화요일,4,0.6263373662633736
2025-10-28 05:00:00,10,28,화요일,5,1.1014898510148985
2025-10-28 06:00:00,10,28,화요일,6,1.835816418358164
2025-10-28 07:00:00,10,28,화요일,7,2.591740825917408
2025-10-28 08:00:00,10,28,화요일,8,2.872512748725127
2025-10-28 09:00:00,10,28,화요일,9,2.4621537846215373
2025-10-28 10:00:00,10,28,화요일,10,2.0517948205179475
2025-10-28 11:00:00,10,28,화요일,11,2.1489851014898504
2025-10-28 12:00:00,10,28,화요일,12,2.2677732226777323
2025-10-28 13:00:00,10,28,화요일,13,2.181381861813818
2025-10-28 14:00:00,10,28,화요일,14,2.2461753824617534
2025-10-28 15:00:00,10,28,화요일,15,2.4621537846215373
2025-10-28 16:00:00,10,28,화요일,16,2.6781321867813217
2025-10-28 17:00:00,10,28,화요일,17,2.9373062693730625
2025-10-28 18:00:00,10,28,화요일,18,2.742925707429257
2025-10-28 19:00:00,10,28,화요일,19,2.332566743325667
2025-10-28 20:00:00,10,28,화요일,20,1.9546045395460452
2025-10-28 21:00:00,10,28,화요일,21,1.6090390960903909
2025-10-28 22:00:00,10,28,화요일,22,1.360663933606639
2025-10-28 23:00:00,10,28,화요일,23,1.1986801319868012
2025-10-29 00:00:00,10,29,수요일,0,1.0354004599540043
2025-10-29 01:00:00,10,29,수요일,1,0.6719088091190879
2025-10-29 02:00:00,10,29,수요일,2,0.5837896210378961
2025-10-29 03:00:00,10,29,수요일,3,0.48465553444655524
2025-10-29 04:00:00,10,29,수요일,4,0.6388641135886409
2025-10-29 05:00:00,10,29,수요일,5,1.123519648035196
2025-10-29 06:00:00,10,29,수요일,6,1.872532746725327
2025-10-29 07:00:00,10,29,수요일,7,2.6435756424357555
2025-10-29 08:00:00,10,29,수요일,8,2.9299630036996294
2025-10-29 09:00:00,10,29,수요일,9,2.5113968603139676
2025-10-29 10:00:00,10,29,수요일,10,2.0928307169283062
2025-10-29 11:00:00,10,29,수요일,11,2.1919648035196473
2025-10-29 12:00:00,10,29,수요일,12,2.3131286871312864
2025-10-29 13:00:00,10,29,수요일,13,2.225009499050094
2025-10-29 14:00:00,10,29,수요일,14,2.2910988901109883
2025-10-29 15:00:00,10,29,수요일,15,2.5113968603139676
2025-10-29 16:00:00,10,29,수요일,16,2.7316948305169477
2025-10-29 17:00:00,10,29,수요일,17,2.9960523947605235
2025-10-29 18:00:00,10,29,수요일,18,2.7977842215778415
2025-10-29 19:00:00,10,29,수요일,19,2.37921807819218
2025-10-29 20:00:00,10,29,수요일,20,1.9936966303369656
2025-10-29 21:00:00,10,29,수요일,21,1.6412198780121985
2025-10-29 22:00:00,10,29,수요일,22,1.3878772122787717
2025-10-29 23:00:00,10,29,수요일,23,1.2226537346265371
2025-10-30 00:00:00,10,30,목요일,0,1.0455514448555143
2025-10-30 01:00:00,10,30,목요일,1,0.6784961503849614
2025-10-30 02:00:00,10,30,목요일,2,0.5895130486951304
2025-10-30 03:00:00,10,30,목요일,3,0.4894070592940705
2025-10-30 04:00:00,10,30,목요일,4,0.6451274872512748
2025-10-30 05:00:00,10,30,목요일,5,1.1345345465453454
2025-10-30 06:00:00,10,30,목요일,6,1.890890910908909
2025-10-30 07:00:00,10,30,목요일,7,2.66949305069493
2025-10-30 08:00:00,10,30,목요일,8,2.9586881311868813
2025-10-30 09:00:00,10,30,목요일,9,2.5360183981601834
2025-10-30 10:00:00,10,30,목요일,10,2.1133486651334863
2025-10-30 11:00:00,10,30,목요일,11,2.213454654534546
2025-10-30 12:00:00,10,30,목요일,12,2.335806419358064
2025-10-30 13:00:00,10,30,목요일,13,2.2468233176682326
2025-10-30 14:00:00,10,30,목요일,14,2.313560643935606
2025-10-30 15:00:00,10,30,목요일,15,2.5360183981601834
2025-10-30 16:00:00,10,30,목요일,16,2.758476152384761
2025-10-30 17:00:00,10,30,목요일,17,3.0254254574542547
2025-10-30 18:00:00,10,30,목요일,18,2.8252134786521346
2025-10-30 19:00:00,10,30,목요일,19,2.4025437456254375
2025-10-30 20:00:00,10,30,목요일,20,2.0132426757324264
2025-10-30 21:00:00,10,30,목요일,21,1.6573102689731025
2025-10-30 22:00:00,10,30,목요일,22,1.4014838516148382
2025-10-30 23:00:00,10,30,목요일,23,1.2346405359464054
2025-10-31 00:00:00,10,31,금요일,0,1.0963063693630635
2025-10-31 01:00:00,10,31,금요일,1,0.7114328567143284
2025-10-31 02:00:00,10,31,금요일,2,0.6181301869813018
2025-10-31 03:00:00,10,31,금요일,3,0.5131646835316468
2025-10-31 04:00:00,10,31,금요일,4,0.6764443555644435
2025-10-31 05:00:00,10,31,금요일,5,1.1896090390960903
2025-10-31 06:00:00,10,31,금요일,6,1.982681731826817
2025-10-31 07:00:00,10,31,금요일,7,2.7990800919908003
2025-10-31 08:00:00,10,31,금요일,8,3.1023137686231377
2025-10-31 09:00:00,10,31,금요일,9,2.65912608739126
2025-10-31 10:00:00,10,31,금요일,10,2.2159384061593834
2025-10-31 11:00:00,10,31,금요일,11,2.3209039096090387
2025-10-31 12:00:00,10,31,금요일,12,2.449195080491951
2025-10-31 13:00:00,10,31,금요일,13,2.3558924107589236
2025-10-31 14:00:00,10,31,금요일,14,2.425869413058694
2025-10-31 15:00:00,10,31,금요일,15,2.65912608739126
2025-10-31 16:00:00,10,31,금요일,16,2.8923827617238276
2025-10-31 17:00:00,10,31,금요일,17,3.1722907709229076
2025-10-31 18:00:00,10,31,금요일,18,2.9623597640235975
2025-10-31 19:00:00,10,31,금요일,19,2.519172082791721
2025-10-31 20:00:00,10,31,금요일,20,2.1109729027097286
2025-10-31 21:00:00,10,31,금요일,21,1.7377622237776222
2025-10-31 22:00:00,10,31,금요일,22,1.4695170482951703
2025-10-31 23:00:00,10,31,금요일,23,1.2945745425457453
2025-11-01 00:00:00,11,1,토요일,0,0.8148985101489847
2025-11-01 01:00:00,11,1,토요일,1,0.528817118288171
2025-11-01 02:00:00,11,1,토요일,2,0.45946405359464043
2025-11-01 03:00:00,11,1,토요일,3,0.3814418558144185
2025-11-01 04:00:00,11,1,토요일,4,0.502809719028097
2025-11-01 05:00:00,11,1,토요일,5,0.8842515748425155
2025-11-01 06:00:00,11,1,토요일,6,1.4737526247375259
2025-11-01 07:00:00,11,1,토요일,7,2.0805919408059186
2025-11-01 08:00:00,11,1,토요일,8,2.3059894010598936
2025-11-01 09:00:00,11,1,토요일,9,1.9765623437656226
2025-11-01 10:00:00,11,1,토요일,10,1.6471352864713522
2025-11-01 11:00:00,11,1,토요일,11,1.7251574842515742
2025-11-01 12:00:00,11,1,토요일,12,1.820517948205179
2025-11-01 13:00:00,11,1,토요일,13,1.7511648835116482
2025-11-01 14:00:00,11,1,토요일,14,1.8031796820317962
2025-11-01 15:00:00,11,1,토요일,15,1.9765623437656226
2025-11-01 16:00:00,11,1,토요일,16,2.1499450054994496
2025-11-01 17:00:00,11,1,토요일,17,2.3580041995800416
2025-11-01 18:00:00,11,1,토요일,18,2.2019598040195976
2025-11-01 19:00:00,11,1,토요일,19,1.872532746725327
2025-11-01 20:00:00,11,1,토요일,20,1.5691130886911304
2025-11-01 21:00:00,11,1,토요일,21,1.291700829917008
2025-11-01 22:00:00,11,1,토요일,22,1.0923107689231073
2025-11-01 23:00:00,11,1,토요일,23,0.9622737726227375
2025-11-02 00:00:00,11,2,일요일,0,0.7190280971902807
2025-11-02 01:00:00,11,2,일요일,1,0.4666033396660333
2025-11-02 02:00:00,11,2,일요일,2,0.4054094590540945
2025-11-02 03:00:00,11,2,일요일,3,0.3365663433656634
2025-11-02 04:00:00,11,2,일요일,4,0.4436556344365562
2025-11-02 05:00:00,11,2,일요일,5,0.7802219778022196
2025-11-02 06:00:00,11,2,일요일,6,1.3003699630036993
2025-11-02 07:00:00,11,2,일요일,7,1.8358164183581636
2025-11-02 08:00:00,11,2,일요일,8,2.034696530346965
2025-11-02 09:00:00,11,2,일요일,9,1.7440255974402554
2025-11-02 10:00:00,11,2,일요일,10,1.453354664533546
2025-11-02 11:00:00,11,2,일요일,11,1.5221977802219773
2025-11-02 12:00:00,11,2,일요일,12,1.6063393660633933
2025-11-02 13:00:00,11,2,일요일,13,1.5451454854514544
2025-11-02 14:00:00,11,2,일요일,14,1.5910408959104085
2025-11-02 15:00:00,11,2,일요일,15,1.7440255974402554
2025-11-02 16:00:00,11,2,일요일,16,1.8970102989701025
2025-11-02 17:00:00,11,2,일요일,17,2.080591940805919
2025-11-02 18:00:00,11,2,일요일,18,1.9429057094290567
2025-11-02 19:00:00,11,2,일요일,19,1.6522347765223475
2025-11-02 20:00:00,11,2,일요일,20,1.3845115488451152
2025-11-02 21:00:00,11,2,일요일,21,1.13973602639736
2025-11-02 22:00:00,11,2,일요일,22,0.963803619638036
2025-11-02 23:00:00,11,2,일요일,23,0.8490650934906508
2025-11-03 00:00:00,11,3,월요일,0,1.006639336066393
2025-11-03 01:00:00,11,3,월요일,1,0.6532446755324466
2025-11-03 02:00:00,11,3,월요일,2,0.5675732426757323
2025-11-03 03:00:00,11,3,월요일,3,0.4711928807119287
2025-11-03 04:00:00,11,3,월요일,4,0.6211178882111787
2025-11-03 05:00:00,11,3,월요일,5,1.0923107689231075
2025-11-03 06:00:00,11,3,월요일,6,1.820517948205179
2025-11-03 07:00:00,11,3,월요일,7,2.570142985701429
2025-11-03 08:00:00,11,3,월요일,8,2.848575142485751
2025-11-03 09:00:00,11,3,월요일,9,2.4416358364163577
2025-11-03 10:00:00,11,3,월요일,10,2.034696530346965
2025-11-03 11:00:00,11,3,월요일,11,2.131076892310768
2025-11-03 12:00:00,11,3,월요일,12,2.2488751124887507
2025-11-03 13:00:00,11,3,월요일,13,2.163203679632036
2025-11-03 14:00:00,11,3,월요일,14,2.227457254274572
2025-11-03 15:00:00,11,3,월요일,15,2.4416358364163577
2025-11-03 16:00:00,11,3,월요일,16,2.6558144185581436
2025-11-03 17:00:00,11,3,월요일,17,2.9128287171282867
2025-11-03 18:00:00,11,3,월요일,18,2.7200679932006797
2025-11-03 19:00:00,11,3,월요일,19,2.3131286871312864
2025-11-03 20:00:00,11,3,월요일,20,1.9383161683831613
2025-11-03 21:00:00,11,3,월요일,21,1.5956304369563041
2025-11-03 22:00:00,11,3,월요일,22,1.3493250674932504
2025-11-03 23:00:00,11,3,월요일,23,1.1886911308869113
2025-11-04 00:00:00,11,4,화요일,0,0.9587041295870409
2025-11-04 01:00:00,11,4,화요일,1,0.6221377862213776
2025-11-04 02:00:00,11,4,화요일,2,0.5405459454054593
2025-11-04 03:00:00,11,4,화요일,3,0.4487551244875511
2025-11-04 04:00:00,11,4,화요일,4,0.5915408459154082
2025-11-04 05:00:00,11,4,화요일,5,1.0402959704029595
2025-11-04 06:00:00,11,4,화요일,6,1.7338266173382657
2025-11-04 07:00:00,11,4,화요일,7,2.447755224477551
2025-11-04 08:00:00,11,4,화요일,8,2.7129287071292865
2025-11-04 09:00:00,11,4,화요일,9,2.3253674632536736
2025-11-04 10:00:00,11,4,화요일,10,1.9378062193780614
2025-11-04 11:00:00,11,4,화요일,11,2.0295970402959695
2025-11-04 12:00:00,11,4,화요일,12,2.141785821417858
2025-11-04 13:00:00,11,4,화요일,13,2.060193980601939
2025-11-04 14:00:00,11,4,화요일,14,2.121387861213878
2025-11-04 15:00:00,11,4,화요일,15,2.3253674632536736
2025-11-04 16:00:00,11,4,화요일,16,2.5293470652934698
2025-11-04 17:00:00,11,4,화요일,17,2.774122587741225
2025-11-04 18:00:00,11,4,화요일,18,2.590540945905409
2025-11-04 19:00:00,11,4,화요일,19,2.2029797020297965
2025-11-04 20:00:00,11,4,화요일,20,1.8460153984601533
2025-11-04 21:00:00,11,4,화요일,21,1.51964803519648
2025-11-04 22:00:00,11,4,화요일,22,1.2850714928507145
2025-11-04 23:00:00,11,4,화요일,23,1.1320867913208676
2025-11-05 00:00:00,11,5,수요일,0,0.9778782121787818
2025-11-05 01:00:00,11,5,수요일,1,0.6345805419458053
2025-11-05 02:00:00,11,5,수요일,2,0.5513568643135685
2025-11-05 03:00:00,11,5,수요일,3,0.45773022697730215
2025-11-05 04:00:00,11,5,수요일,4,0.6033716628337165
2025-11-05 05:00:00,11,5,수요일,5,1.0611018898110187
2025-11-05 06:00:00,11,5,수요일,6,1.768503149685031
2025-11-05 07:00:00,11,5,수요일,7,2.496710328967102
2025-11-05 08:00:00,11,5,수요일,8,2.7671872812718723
2025-11-05 09:00:00,11,5,수요일,9,2.371874812518747
2025-11-05 10:00:00,11,5,수요일,10,1.9765623437656226
2025-11-05 11:00:00,11,5,수요일,11,2.070188981101889
2025-11-05 12:00:00,11,5,수요일,12,2.184621537846215
2025-11-05 13:00:00,11,5,수요일,13,2.101397860213978
2025-11-05 14:00:00,11,5,수요일,14,2.1638156184381554
2025-11-05 15:00:00,11,5,수요일,15,2.371874812518747
2025-11-05 16:00:00,11,5,수요일,16,2.5799340065993395
2025-11-05 17:00:00,11,5,수요일,17,2.82960503949605
2025-11-05 18:00:00,11,5,수요일,18,2.642351764823517
2025-11-05 19:00:00,11,5,수요일,19,2.2470392960703927
2025-11-05 20:00:00,11,5,수요일,20,1.8829357064293564
2025-11-05 21:00:00,11,5,수요일,21,1.5500409959004096
2025-11-05 22:00:00,11,5,수요일,22,1.3107729227077287
2025-11-05 23:00:00,11,5,수요일,23,1.1547285271472851
2025-11-06 00:00:00,11,6,목요일,0,0.9874652534746522
2025-11-06 01:00:00,11,6,목요일,1,0.640801919808019
2025-11-06 02:00:00,11,6,목요일,2,0.5567623237676231
2025-11-06 03:00:00,11,6,목요일,3,0.4622177782221777
2025-11-06 04:00:00,11,6,목요일,4,0.6092870712928705
2025-11-06 05:00:00,11,6,목요일,5,1.0715048495150483
2025-11-06 06:00:00,11,6,목요일,6,1.7858414158584137
2025-11-06 07:00:00,11,6,목요일,7,2.521187881211878
2025-11-06 08:00:00,11,6,목요일,8,2.794316568343165
2025-11-06 09:00:00,11,6,목요일,9,2.395128487151284
2025-11-06 10:00:00,11,6,목요일,10,1.9959404059594035
2025-11-06 11:00:00,11,6,목요일,11,2.0904849515048487
2025-11-06 12:00:00,11,6,목요일,12,2.2060393960603935
2025-11-06 13:00:00,11,6,목요일,13,2.1219998000199976
2025-11-06 14:00:00,11,6,목요일,14,2.1850294970502944
2025-11-06 15:00:00,11,6,목요일,15,2.395128487151284
2025-11-06 16:00:00,11,6,목요일,16,2.6052274772522743
2025-11-06 17:00:00,11,6,목요일,17,2.8573462653734625
2025-11-06 18:00:00,11,6,목요일,18,2.668257174282571
2025-11-06 19:00:00,11,6,목요일,19,2.2690690930906907
2025-11-06 20:00:00,11,6,목요일,20,1.9013958604139582
2025-11-06 21:00:00,11,6,목요일,21,1.5652374762523744
2025-11-06 22:00:00,11,6,목요일,22,1.323623637636236
2025-11-06 23:00:00,11,6,목요일,23,1.1660493950604938
2025-11-07 00:00:00,11,7,금요일,0,1.0354004599540043
2025-11-07 01:00:00,11,7,금요일,1,0.671908809119088
2025-11-07 02:00:00,11,7,금요일,2,0.5837896210378961
2025-11-07 03:00:00,11,7,금요일,3,0.4846555344465553
2025-11-07 04:00:00,11,7,금요일,4,0.638864113588641
2025-11-07 05:00:00,11,7,금요일,5,1.1235196480351963
2025-11-07 06:00:00,11,7,금요일,6,1.8725327467253272
2025-11-07 07:00:00,11,7,금요일,7,2.643575642435756
2025-11-07 08:00:00,11,7,금요일,8,2.92996300369963
2025-11-07 09:00:00,11,7,금요일,9,2.511396860313968
2025-11-07 10:00:00,11,7,금요일,10,2.0928307169283067
2025-11-07 11:00:00,11,7,금요일,11,2.1919648035196477
2025-11-07 12:00:00,11,7,금요일,12,2.313128687131287
2025-11-07 13:00:00,11,7,금요일,13,2.2250094990500946
2025-11-07 14:00:00,11,7,금요일,14,2.2910988901109883
2025-11-07 15:00:00,11,7,금요일,15,2.511396860313968
2025-11-07 16:00:00,11,7,금요일,16,2.731694830516948
2025-11-07 17:00:00,11,7,금요일,17,2.996052394760524
2025-11-07 18:00:00,11,7,금요일,18,2.797784221577842
2025-11-07 19:00:00,11,7,금요일,19,2.3792180781921806
2025-11-07 20:00:00,11,7,금요일,20,1.993696630336966
2025-11-07 21:00:00,11,7,금요일,21,1.6412198780121987
2025-11-07 22:00:00,11,7,금요일,22,1.387877212278772
2025-11-07 23:00:00,11,7,금요일,23,1.2226537346265374
2025-11-08 00:00:00,11,8,토요일,0,0.8148985101489847
2025-11-08 01:00:00,11,8,토요일,1,0.528817118288171
2025-11-08 02:00:00,11,8,토요일,2,0.45946405359464043
2025-11-08 03:00:00,11,8,토요일,3,0.3814418558144185
2025-11-08 04:00:00,11,8,토요일,4,0.502809719028097
2025-11-08 05:00:00,11,8,토요일,5,0.8842515748425155
2025-11-08 06:00:00,11,8,토요일,6,1.4737526247375259
2025-11-08 07:00:00,11,8,토요일,7,2.0805919408059186
2025-11-08 08:00:00,11,8,토요일,8,2.3059894010598936
2025-11-08 09:00:00,11,8,토요일,9,1.9765623437656226
2025-11-08 10:00:00,11,8,토요일,10,1.6471352864713522
2025-11-08 11:00:00,11,8,토요일,11,1.7251574842515742
2025-11-08 12:00:00,11,8,토요일,12,1.820517948205179
2025-11-08 13:00:00,11,8,토요일,13,1.7511648835116482
2025-11-08 14:00:00,11,8,토요일,14,1.8031796820317962
2025-11-08 15:00:00,11,8,토요일,15,1.9765623437656226
2025-11-08 16:00:00,11,8,토요일,16,2.1499450054994496
2025-11-08 17:00:00,11,8,토요일,17,2.3580041995800416
2025-11-08 18:00:00,11,8,토요일,18,2.2019598040195976
2025-11-08 19:00:00,11,8,토요일,19,1.872532746725327
2025-11-08 20:00:00,11,8,토요일,20,1.5691130886911304
2025-11-08 21:00:00,11,8,토요일,21,1.291700829917008
2025-11-08 22:00:00,11,8,토요일,22,1.0923107689231073
2025-11-08 23:00:00,11,8,토요일,23,0.9622737726227375
2025-11-09 00:00:00,11,9,일요일,0,0.7190280971902807
2025-11-09 01:00:00,11,9,일요일,1,0.4666033396660333
2025-11-09 02:00:00,11,9,일요일,2,0.4054094590540945
2025-11-09 03:00:00,11,9,일요일,3,0.3365663433656634
2025-11-09 04:00:00,11,9,일요일,4,0.4436556344365562
2025-11-09 05:00:00,11,9,일요일,5,0.7802219778022196
2025-11-09 06:00:00,11,9,일요일,6,1.3003699630036993
2025-11-09 07:00:00,11,9,일요일,7,1.8358164183581636
2025-11-09 08:00:00,11,9,일요일,8,2.034696530346965
2025-11-09 09:00:00,11,9,일요일,9,1.7440255974402554
2025-11-09 10:00:00,11,9,일요일,10,1.453354664533546
2025-11-09 11:00:00,11,9,일요일,11,1.5221977802219773
2025-11-09 12:00:00,11,9,일요일,12,1.6063393660633933
2025-11-09 13:00:00,11,9,일요일,13,1.5451454854514544
2025-11-09 14:00:00,11,9,일요일,14,1.5910408959104085
2025-11-09 15:00:00,11,9,일요일,15,1.7440255974402554
2025-11-09 16:00:00,11,9,일요일,16,1.8970102989701025
2025-11-09 17:00:00,11,9,일요일,17,2.080591940805919
2025-11-09 18:00:00,11,9,일요일,18,1.9429057094290567
2025-11-09 19:00:00,11,9,일요일,19,1.6522347765223475
2025-11-09 20:00:00,11,9,일요일,20,1.3845115488451152
2025-11-09 21:00:00,11,9,일요일,21,1.13973602639736
2025-11-09 22:00:00,11,9,일요일,22,0.963803619638036
2025-11-09 23:00:00,11,9,일요일,23,0.8490650934906508
2025-11-10 00:00:00,11,10,월요일,0,1.006639336066393
2025-11-10 01:00:00,11,10,월요일,1,0.6532446755324466
2025-11-10 02:00:00,11,10,월요일,2,0.5675732426757323
2025-11-10 03:00:00,11,10,월요일,3,0.4711928807119287
